股票代码,行业,股票名称,市盈率得分,财务得分,总分
600392.SH,小金属,盛和资源,24.0,47.0,35.5
600393.SH,全国地产,ST粤泰,8.0,50.0,29.0
600395.SH,煤炭开采,盘江股份,8.0,39.0,23.5
600396.SH,火力发电,金山股份,32.0,39.0,35.5
600397.SH,煤炭开采,安源煤业,40.0,37.0,38.5
600398.SH,服饰,海澜之家,24.0,60.0,42.0
600399.SH,特种钢,抚顺特钢,8.0,46.0,27.0
600400.SH,服饰,红豆股份,16.0,55.0,35.5
600403.SH,煤炭开采,ST大有,8.0,47.0,27.5
600405.SH,电气设备,动力源,24.0,49.0,36.5
600406.SH,电气设备,国电南瑞,16.0,51.0,33.5
600408.SH,焦炭加工,ST安泰,32.0,45.0,38.5
600409.SH,化工原料,三友化工,40.0,64.0,52.0
600410.SH,软件服务,华胜天成,40.0,54.0,47.0
600415.SH,商品城,小商品城,16.0,37.0,26.5
600416.SH,电气设备,湘电股份,16.0,40.0,28.0
600418.SH,汽车整车,江淮汽车,36.0,54.0,45.0
600419.SH,乳制品,天润乳业,24.0,50.0,37.0
600420.SH,化学制药,国药现代,40.0,67.0,53.5
600421.SH,综合类,华嵘控股,8.0,60.0,34.0
600422.SH,中成药,昆药集团,40.0,44.0,42.0
600423.SH,农药化肥,柳化股份,8.0,46.0,27.0
600425.SH,水泥,青松建化,16.0,55.0,35.5
600426.SH,农药化肥,华鲁恒升,28.0,60.0,44.0
600428.SH,水运,中远海特,32.0,54.0,43.0
600429.SH,乳制品,三元股份,32.0,51.0,41.5
600433.SH,造纸,冠豪高新,24.0,61.0,42.5
600435.SH,专用机械,北方导航,24.0,46.0,35.0
600436.SH,中成药,片仔癀,8.0,65.0,36.5
600438.SH,电气设备,通威股份,24.0,68.0,46.0
600439.SH,服饰,瑞贝卡,24.0,57.0,40.5
600444.SH,专用机械,国机通用,24.0,50.0,37.0
600446.SH,软件服务,金证股份,32.0,52.0,42.0
600448.SH,纺织,华纺股份,40.0,55.0,47.5
600449.SH,水泥,宁夏建材,24.0,67.0,45.5
600452.SH,水力发电,涪陵电力,16.0,52.0,34.0
600455.SH,文教休闲,博通股份,16.0,55.0,35.5
600456.SH,小金属,宝钛股份,16.0,50.0,33.0
600458.SH,塑料,时代新材,88.0,69.0,78.5
600459.SH,小金属,贵研铂业,40.0,52.0,46.0
600460.SH,半导体,士兰微,24.0,45.0,34.5
600461.SH,水务,洪城环境,40.0,57.0,48.5
600462.SH,广告包装,ST九有,8.0,54.0,31.0
600463.SH,园区开发,空港股份,24.0,52.0,38.0
600466.SH,区域地产,蓝光发展,40.0,62.0,51.0
600467.SH,渔业,好当家,16.0,68.0,42.0
600468.SH,电气设备,百利电气,24.0,55.0,39.5
600469.SH,汽车配件,风神股份,88.0,58.0,73.0
600470.SH,农药化肥,六国化工,32.0,59.0,45.5
600475.SH,环境保护,华光环能,40.0,62.0,51.0
600476.SH,软件服务,湘邮科技,24.0,50.0,37.0
600477.SH,钢加工,杭萧钢构,60.0,37.0,48.5
600478.SH,元器件,科力远,24.0,54.0,39.0
600479.SH,中成药,千金药业,40.0,70.0,55.0
600480.SH,汽车配件,凌云股份,40.0,43.0,41.5
600481.SH,机械基件,双良节能,16.0,48.0,32.0
600482.SH,船舶,中国动力,32.0,52.0,42.0
600483.SH,火力发电,福能股份,8.0,62.0,35.0
600486.SH,农药化肥,扬农化工,8.0,63.0,35.5
600487.SH,通信设备,亨通光电,40.0,57.0,48.5
600488.SH,化学制药,天药股份,32.0,55.0,43.5
600489.SH,黄金,中金黄金,24.0,53.0,38.5
600490.SH,铜,鹏欣资源,16.0,56.0,36.0
600491.SH,建筑工程,龙元建设,32.0,48.0,40.0
600493.SH,纺织,凤竹纺织,24.0,55.0,39.5
600495.SH,运输设备,晋西车轴,8.0,52.0,30.0
600496.SH,钢加工,精工钢构,32.0,59.0,45.5
600497.SH,铅锌,驰宏锌锗,48.0,65.0,56.5
600498.SH,通信设备,烽火通信,40.0,44.0,42.0
600499.SH,专用机械,科达制造,24.0,60.0,42.0
600500.SH,塑料,中化国际,40.0,56.0,48.0
600501.SH,汽车配件,航天晨光,32.0,42.0,37.0
600502.SH,建筑工程,安徽建工,40.0,53.0,46.5
600503.SH,区域地产,华丽家族,8.0,52.0,30.0
600505.SH,水力发电,西昌电力,24.0,50.0,37.0
600506.SH,种植业,*ST香梨,16.0,50.0,33.0
600507.SH,特种钢,方大特钢,24.0,74.0,49.0
600508.SH,煤炭开采,上海能源,24.0,52.0,38.0
600509.SH,火力发电,天富能源,16.0,43.0,29.5
600510.SH,全国地产,黑牡丹,24.0,65.0,44.5
600511.SH,医药商业,国药股份,24.0,64.0,44.0
600512.SH,建筑工程,腾达建设,24.0,63.0,43.5
600513.SH,化学制药,联环药业,32.0,47.0,39.5
600515.SH,全国地产,*ST基础,8.0,52.0,30.0
600516.SH,矿物制品,方大炭素,24.0,58.0,41.0
600517.SH,多元金融,国网英大,16.0,59.0,37.5
600518.SH,中成药,*ST康美,8.0,53.0,30.5
600519.SH,白酒,贵州茅台,8.0,64.0,36.0
600520.SH,机械基件,文一科技,24.0,52.0,38.0
600521.SH,化学制药,华海药业,24.0,76.0,50.0
600522.SH,通信设备,中天科技,40.0,61.0,50.5
600523.SH,汽车配件,贵航股份,76.0,58.0,67.0
600525.SH,电气设备,长园集团,32.0,40.0,36.0
600526.SH,环境保护,菲达环保,40.0,54.0,47.0
600527.SH,化纤,江南高纤,16.0,60.0,38.0
600528.SH,运输设备,中铁工业,40.0,41.0,40.5
600529.SH,医疗保健,山东药玻,24.0,43.0,33.5
600530.SH,医疗保健,交大昂立,24.0,53.0,38.5
600531.SH,铅锌,豫光金铅,40.0,50.0,45.0
600532.SH,医疗保健,未来股份,32.0,54.0,43.0
600533.SH,区域地产,栖霞建设,24.0,57.0,40.5
600535.SH,中成药,天士力,32.0,64.0,48.0
600536.SH,软件服务,中国软件,32.0,51.0,41.5
600537.SH,电气设备,亿晶光电,32.0,40.0,36.0
600538.SH,医药商业,国发股份,8.0,39.0,23.5
600539.SH,互联网,狮头股份,24.0,60.0,42.0
600540.SH,种植业,新赛股份,32.0,70.0,51.0
600543.SH,红黄酒,莫高股份,8.0,48.0,28.0
600545.SH,纺织机械,卓郎智能,32.0,46.0,39.0
600546.SH,煤炭开采,山煤国际,32.0,55.0,43.5
600547.SH,黄金,山东黄金,16.0,70.0,43.0
600548.SH,路桥,深高速,24.0,52.0,38.0
600549.SH,小金属,厦门钨业,32.0,76.0,54.0
600550.SH,电气设备,保变电气,24.0,53.0,38.5
600551.SH,出版业,时代出版,40.0,45.0,42.5
600552.SH,玻璃,凯盛科技,40.0,44.0,42.0
600555.SH,旅游服务,*ST海创,8.0,45.0,26.5
600556.SH,互联网,天下秀,24.0,64.0,44.0
600557.SH,中成药,康缘药业,32.0,73.0,52.5
600558.SH,钢加工,大西洋,24.0,51.0,37.5
600559.SH,白酒,老白干酒,32.0,51.0,41.5
600560.SH,电气设备,金自天正,24.0,46.0,35.0
600561.SH,公共交通,江西长运,32.0,35.0,33.5
600562.SH,通信设备,国睿科技,16.0,62.0,39.0
600563.SH,元器件,法拉电子,8.0,60.0,34.0
600565.SH,全国地产,迪马股份,40.0,52.0,46.0
600566.SH,中成药,济川药业,24.0,76.0,50.0
600567.SH,造纸,山鹰国际,40.0,47.0,43.5
600568.SH,区域地产,ST中珠,8.0,61.0,34.5
600569.SH,普钢,安阳钢铁,32.0,54.0,43.0
600570.SH,软件服务,恒生电子,8.0,55.0,31.5
600571.SH,软件服务,信雅达,24.0,47.0,35.5
600572.SH,中成药,康恩贝,32.0,76.0,54.0
600573.SH,啤酒,惠泉啤酒,24.0,58.0,41.0
600575.SH,铁路,淮河能源,32.0,42.0,37.0
600576.SH,影视音像,祥源文化,8.0,51.0,29.5
600577.SH,电气设备,精达股份,40.0,54.0,47.0
600578.SH,火力发电,京能电力,24.0,59.0,41.5
600579.SH,化工机械,克劳斯,32.0,46.0,39.0
600580.SH,电气设备,卧龙电驱,32.0,62.0,47.0
600581.SH,普钢,八一钢铁,16.0,57.0,36.5
600582.SH,工程机械,天地科技,32.0,66.0,49.0
600583.SH,石油开采,海油工程,44.0,51.0,47.5
600584.SH,半导体,长电科技,40.0,65.0,52.5
600585.SH,水泥,海螺水泥,24.0,70.0,47.0
600586.SH,玻璃,金晶科技,32.0,59.0,45.5
600587.SH,医疗保健,新华医疗,40.0,59.0,49.5
600588.SH,软件服务,用友网络,8.0,57.0,32.5
600589.SH,塑料,ST榕泰,32.0,48.0,40.0
600590.SH,电气设备,泰豪科技,40.0,47.0,43.5
600592.SH,机械基件,龙溪股份,24.0,60.0,42.0
600593.SH,旅游服务,*ST圣亚,16.0,55.0,35.5
600594.SH,中成药,益佰制药,32.0,65.0,48.5
600595.SH,铝,ST中孚,24.0,48.0,36.0
600596.SH,化工原料,新安股份,40.0,75.0,57.5
600597.SH,乳制品,光明乳业,40.0,58.0,49.0
600598.SH,种植业,北大荒,40.0,67.0,53.5
600599.SH,多元金融,ST熊猫,24.0,44.0,34.0
600600.SH,啤酒,青岛啤酒,16.0,64.0,40.0
600601.SH,IT设备,ST方科,32.0,53.0,42.5
600602.SH,软件服务,云赛智联,40.0,54.0,47.0
600603.SH,仓储物流,广汇物流,36.0,66.0,51.0
600604.SH,园区开发,市北高新,8.0,43.0,25.5
600605.SH,房产服务,汇通能源,56.0,39.0,47.5
600606.SH,建筑工程,绿地控股,40.0,66.0,53.0
600608.SH,商贸代理,ST沪科,8.0,54.0,31.0
600609.SH,汽车配件,金杯汽车,32.0,52.0,42.0
600610.SH,化工原料,中毅达,8.0,38.0,23.0
600611.SH,公共交通,大众交通,16.0,34.0,25.0
600612.SH,服饰,老凤祥,40.0,85.0,62.5
600613.SH,中成药,神奇制药,40.0,52.0,46.0
600615.SH,小金属,*ST丰华,8.0,52.0,30.0
600616.SH,红黄酒,金枫酒业,16.0,45.0,30.5
600617.SH,供气供热,国新能源,40.0,42.0,41.0
600618.SH,化工原料,氯碱化工,24.0,63.0,43.5
600619.SH,家用电器,海立股份,32.0,39.0,35.5
600620.SH,综合类,天宸股份,8.0,63.0,35.5
600621.SH,证券,华鑫股份,8.0,58.0,33.0
600622.SH,区域地产,光大嘉宝,24.0,63.0,43.5
600623.SH,化工原料,华谊集团,40.0,49.0,44.5
600624.SH,化学制药,复旦复华,24.0,59.0,41.5
600626.SH,汽车配件,申达股份,40.0,38.0,39.0
600628.SH,百货,新世界,8.0,46.0,27.0
600629.SH,建筑工程,华建集团,32.0,58.0,45.0
600630.SH,纺织,龙头股份,32.0,41.0,36.5
600633.SH,互联网,浙数文化,32.0,65.0,48.5
600635.SH,供气供热,大众公用,36.0,42.0,39.0
600636.SH,文教休闲,国新文化,16.0,68.0,42.0
600637.SH,影视音像,东方明珠,24.0,59.0,41.5
600638.SH,区域地产,新黄浦,24.0,50.0,37.0
600639.SH,园区开发,浦东金桥,8.0,59.0,33.5
600640.SH,影视音像,新国脉,32.0,50.0,41.0
600641.SH,区域地产,万业企业,8.0,64.0,36.0
600642.SH,火力发电,申能股份,16.0,63.0,39.5
600643.SH,多元金融,爱建集团,60.0,65.0,62.5
600644.SH,水力发电,乐山电力,32.0,61.0,46.5
600645.SH,医疗保健,中源协和,24.0,52.0,38.0
600647.SH,综合类,同达创业,24.0,57.0,40.5
600648.SH,园区开发,外高桥,32.0,69.0,50.5
600649.SH,区域地产,城投控股,24.0,54.0,39.0
600650.SH,公共交通,锦江在线,24.0,55.0,39.5
600651.SH,电器仪表,飞乐音响,40.0,44.0,42.0
600652.SH,互联网,*ST游久,8.0,50.0,29.0
600653.SH,汽车服务,申华控股,32.0,41.0,36.5
600654.SH,软件服务,ST中安,40.0,49.0,44.5
600655.SH,百货,豫园股份,56.0,36.0,46.0
600657.SH,全国地产,信达地产,24.0,68.0,46.0
600658.SH,园区开发,电子城,24.0,43.0,33.5
600660.SH,汽车配件,福耀玻璃,16.0,78.0,47.0
600661.SH,文教休闲,昂立教育,32.0,53.0,42.5
600662.SH,公共交通,外服控股,24.0,57.0,40.5
600663.SH,园区开发,陆家嘴,24.0,61.0,42.5
600664.SH,化学制药,哈药股份,40.0,45.0,42.5
600665.SH,全国地产,天地源,32.0,72.0,52.0
600666.SH,元器件,ST瑞德,24.0,47.0,35.5
600667.SH,半导体,太极实业,40.0,68.0,54.0
600668.SH,水泥,尖峰集团,16.0,48.0,32.0
600671.SH,中成药,ST目药,8.0,48.0,28.0
600673.SH,铝,东阳光,16.0,57.0,36.5
600674.SH,水力发电,川投能源,8.0,52.0,30.0
600675.SH,区域地产,中华企业,24.0,63.0,43.5
600676.SH,汽车配件,交运股份,40.0,46.0,43.0
600678.SH,水泥,四川金顶,8.0,57.0,32.5
600679.SH,文教休闲,上海凤凰,32.0,62.0,47.0
600681.SH,供气供热,百川能源,24.0,57.0,40.5
600682.SH,百货,南京新百,16.0,58.0,37.0
600683.SH,区域地产,京投发展,32.0,64.0,48.0
600684.SH,全国地产,珠江股份,16.0,52.0,34.0
600685.SH,船舶,中船防务,24.0,57.0,40.5
600686.SH,汽车整车,金龙汽车,40.0,54.0,47.0
600688.SH,石油加工,上海石化,60.0,53.0,56.5
600689.SH,纺织,上海三毛,24.0,43.0,33.5
600690.SH,家用电器,海尔智家,32.0,60.0,46.0
600691.SH,农药化肥,阳煤化工,40.0,50.0,45.0
600692.SH,房产服务,亚通股份,24.0,58.0,41.0
600693.SH,百货,东百集团,24.0,34.0,29.0
600694.SH,百货,大商股份,32.0,47.0,39.5
600695.SH,多元金融,*ST绿庭,20.0,59.0,39.5
600696.SH,白酒,岩石股份,8.0,52.0,30.0
600697.SH,百货,欧亚集团,40.0,61.0,50.5
600698.SH,汽车配件,湖南天雁,8.0,53.0,30.5
600699.SH,汽车配件,均胜电子,40.0,53.0,46.5
600702.SH,白酒,舍得酒业,16.0,53.0,34.5
600703.SH,半导体,三安光电,16.0,48.0,32.0
600704.SH,仓储物流,物产中大,32.0,42.0,37.0
600705.SH,多元金融,中航产融,24.0,65.0,44.5
600706.SH,旅游服务,曲江文旅,32.0,48.0,40.0
600707.SH,元器件,彩虹股份,32.0,69.0,50.5
600708.SH,全国地产,光明地产,40.0,57.0,48.5
600710.SH,商贸代理,苏美达,40.0,59.0,49.5
600711.SH,小金属,盛屯矿业,40.0,64.0,52.0
600712.SH,百货,南宁百货,16.0,45.0,30.5
600713.SH,医药商业,南京医药,40.0,50.0,45.0
600714.SH,化工原料,金瑞矿业,8.0,55.0,31.5
600715.SH,影视音像,文投控股,16.0,48.0,32.0
600716.SH,区域地产,凤凰股份,16.0,60.0,38.0
600717.SH,港口,天津港,32.0,55.0,43.5
600718.SH,软件服务,东软集团,40.0,44.0,42.0
600719.SH,供气供热,大连热电,16.0,46.0,31.0
600720.SH,水泥,祁连山,24.0,61.0,42.5
600721.SH,生物制药,*ST百花,16.0,38.0,27.0
600722.SH,化工原料,金牛化工,8.0,57.0,32.5
600724.SH,水泥,宁波富达,8.0,47.0,27.5
600725.SH,焦炭加工,云维股份,16.0,35.0,25.5
600726.SH,火力发电,华电能源,32.0,48.0,40.0
600727.SH,化工原料,鲁北化工,32.0,65.0,48.5
600728.SH,软件服务,佳都科技,32.0,50.0,41.0
600729.SH,百货,重庆百货,40.0,55.0,47.5
600730.SH,综合类,中国高科,8.0,60.0,34.0
600731.SH,农药化肥,湖南海利,24.0,74.0,49.0
600732.SH,电气设备,爱旭股份,24.0,58.0,41.0
600733.SH,汽车整车,北汽蓝谷,8.0,52.0,30.0
600734.SH,IT设备,*ST实达,32.0,49.0,40.5
600735.SH,商贸代理,新华锦,16.0,62.0,39.0
600736.SH,园区开发,苏州高新,32.0,51.0,41.5
600737.SH,食品,中粮糖业,24.0,59.0,41.5
600738.SH,百货,丽尚国潮,8.0,45.0,26.5
600739.SH,商贸代理,辽宁成大,16.0,65.0,40.5
600740.SH,焦炭加工,山西焦化,16.0,59.0,37.5
600741.SH,汽车配件,华域汽车,40.0,60.0,50.0
600742.SH,汽车配件,一汽富维,40.0,71.0,55.5
600743.SH,区域地产,华远地产,32.0,64.0,48.0
600744.SH,火力发电,华银电力,24.0,52.0,38.0
600745.SH,通信设备,闻泰科技,24.0,73.0,48.5
600746.SH,化工原料,江苏索普,24.0,61.0,42.5
600748.SH,全国地产,上实发展,16.0,62.0,39.0
600749.SH,旅游景点,西藏旅游,8.0,45.0,26.5
600750.SH,中成药,江中药业,24.0,64.0,44.0
600751.SH,商贸代理,海航科技,40.0,65.0,52.5
600753.SH,商贸代理,东方银星,16.0,56.0,36.0
600754.SH,酒店餐饮,锦江酒店,8.0,59.0,33.5
600755.SH,仓储物流,厦门国贸,40.0,49.0,44.5
600756.SH,软件服务,浪潮软件,32.0,48.0,40.0
600757.SH,出版业,长江传媒,32.0,49.0,40.5
600758.SH,煤炭开采,辽宁能源,24.0,43.0,33.5
600759.SH,石油开采,洲际油气,24.0,55.0,39.5
600760.SH,航空,中航沈飞,32.0,82.0,57.0
600761.SH,工程机械,安徽合力,32.0,62.0,47.0
600763.SH,医疗保健,通策医疗,8.0,58.0,33.0
600764.SH,通信设备,中国海防,16.0,52.0,34.0
600765.SH,航空,中航重机,24.0,67.0,45.5
600766.SH,黄金,*ST园城,8.0,51.0,29.5
600767.SH,医疗保健,运盛医疗,8.0,39.0,23.5
600768.SH,铝,宁波富邦,28.0,51.0,39.5
600769.SH,建筑工程,祥龙电业,8.0,55.0,31.5
600770.SH,综合类,综艺股份,8.0,68.0,38.0
600771.SH,中成药,广誉远,8.0,43.0,25.5
600773.SH,区域地产,西藏城投,8.0,64.0,36.0
600774.SH,百货,汉商集团,16.0,53.0,34.5
600775.SH,通信设备,南京熊猫,32.0,46.0,39.0
600776.SH,通信设备,东方通信,24.0,45.0,34.5
600777.SH,石油开采,新潮能源,52.0,46.0,49.0
600778.SH,百货,友好集团,32.0,48.0,40.0
600779.SH,白酒,水井坊,16.0,59.0,37.5
600780.SH,火力发电,通宝能源,40.0,66.0,53.0
600781.SH,化学制药,ST辅仁,40.0,45.0,42.5
600782.SH,普钢,新钢股份,40.0,61.0,50.5
600783.SH,多元金融,鲁信创投,8.0,60.0,34.0
600784.SH,综合类,鲁银投资,32.0,72.0,52.0
600785.SH,百货,新华百货,44.0,61.0,52.5
600787.SH,仓储物流,中储股份,32.0,46.0,39.0
600789.SH,化学制药,鲁抗医药,40.0,54.0,47.0
600790.SH,商品城,轻纺城,8.0,49.0,28.5
600791.SH,全国地产,京能置业,16.0,60.0,38.0
600792.SH,焦炭加工,云煤能源,32.0,38.0,35.0
600793.SH,造纸,宜宾纸业,32.0,38.0,35.0
600794.SH,仓储物流,保税科技,60.0,59.0,59.5
600795.SH,火力发电,国电电力,40.0,80.0,60.0
600796.SH,农药化肥,钱江生化,8.0,59.0,33.5
600797.SH,软件服务,浙大网新,40.0,59.0,49.5
600798.SH,水运,宁波海运,24.0,48.0,36.0
600800.SH,化工原料,渤海化学,32.0,51.0,41.5
600801.SH,水泥,华新水泥,16.0,74.0,45.0
600802.SH,水泥,福建水泥,24.0,54.0,39.0
600803.SH,供气供热,新奥股份,88.0,59.0,73.5
600804.SH,电信运营,鹏博士,32.0,33.0,32.5
600805.SH,综合类,悦达投资,32.0,56.0,44.0
600807.SH,区域地产,济南高新,16.0,68.0,42.0
600808.SH,普钢,马钢股份,24.0,64.0,44.0
600809.SH,白酒,山西汾酒,16.0,73.0,44.5
600810.SH,化纤,神马股份,24.0,57.0,40.5
600811.SH,农业综合,东方集团,40.0,55.0,47.5
600812.SH,化学制药,华北制药,32.0,58.0,45.0
600814.SH,百货,杭州解百,24.0,61.0,42.5
600815.SH,工程机械,厦工股份,8.0,44.0,26.0
600816.SH,多元金融,ST安信,8.0,62.0,35.0
600817.SH,专用机械,宇通重工,40.0,54.0,47.0
600818.SH,文教休闲,中路股份,24.0,55.0,39.5
600819.SH,玻璃,耀皮玻璃,40.0,52.0,46.0
600820.SH,建筑工程,隧道股份,32.0,45.0,38.5
600821.SH,新型电力,金开新能,24.0,42.0,33.0
600822.SH,商贸代理,上海物贸,24.0,62.0,43.0
600823.SH,全国地产,世茂股份,24.0,80.0,52.0
600824.SH,百货,益民集团,16.0,61.0,38.5
600825.SH,出版业,新华传媒,16.0,46.0,31.0
600826.SH,商贸代理,兰生股份,8.0,57.0,32.5
600827.SH,超市连锁,百联股份,24.0,64.0,44.0
600828.SH,百货,茂业商业,60.0,63.0,61.5
600829.SH,医药商业,人民同泰,24.0,52.0,38.0
600830.SH,多元金融,香溢融通,16.0,57.0,36.5
600831.SH,影视音像,广电网络,40.0,55.0,47.5
600833.SH,医药商业,第一医药,16.0,59.0,37.5
600834.SH,公共交通,申通地铁,8.0,52.0,30.0
600835.SH,运输设备,上海机电,40.0,48.0,44.0
600836.SH,广告包装,上海易连,16.0,60.0,38.0
600837.SH,证券,海通证券,40.0,62.0,51.0
600838.SH,百货,上海九百,8.0,52.0,30.0
600839.SH,家用电器,四川长虹,40.0,35.0,37.5
600841.SH,机械基件,上柴股份,40.0,65.0,52.5
600843.SH,纺织机械,上工申贝,24.0,56.0,40.0
600844.SH,化工原料,丹化科技,24.0,43.0,33.5
600845.SH,软件服务,宝信软件,16.0,68.0,42.0
600846.SH,建筑工程,同济科技,24.0,61.0,42.5
600847.SH,电气设备,万里股份,24.0,38.0,31.0
600848.SH,园区开发,上海临港,8.0,54.0,31.0
600850.SH,软件服务,电科数字,40.0,78.0,59.0
600851.SH,化学制药,海欣股份,16.0,60.0,38.0
600853.SH,建筑工程,龙建股份,32.0,45.0,38.5
600854.SH,家用电器,春兰股份,8.0,53.0,30.5
600855.SH,专用机械,航天长峰,32.0,59.0,45.5
600856.SH,供气供热,*ST中天,8.0,41.0,24.5
600857.SH,百货,宁波中百,28.0,59.0,43.5
600858.SH,百货,银座股份,40.0,62.0,51.0
600859.SH,百货,王府井,16.0,62.0,39.0
600860.SH,专用机械,京城股份,16.0,46.0,31.0
600861.SH,百货,北京城乡,8.0,48.0,28.0
600862.SH,航空,中航高科,16.0,61.0,38.5
600863.SH,火力发电,内蒙华电,16.0,73.0,44.5
600864.SH,证券,哈投股份,16.0,56.0,36.0
600865.SH,百货,百大集团,8.0,64.0,36.0
600866.SH,食品,星湖科技,24.0,55.0,39.5
600867.SH,生物制药,通化东宝,32.0,78.0,55.0
600868.SH,水力发电,梅雁吉祥,8.0,52.0,30.0
600869.SH,电气设备,远东股份,40.0,52.0,46.0
600870.SH,家用电器,*ST厦华,8.0,57.0,32.5
600871.SH,石油开采,石化油服,44.0,60.0,52.0
600872.SH,食品,中炬高新,16.0,64.0,40.0
600873.SH,食品,梅花生物,24.0,63.0,43.5
600874.SH,环境保护,创业环保,24.0,60.0,42.0
600875.SH,电气设备,东方电气,32.0,54.0,43.0
600876.SH,玻璃,洛阳玻璃,16.0,43.0,29.5
600877.SH,电气设备,声光电科,8.0,47.0,27.5
600879.SH,航空,航天电子,40.0,49.0,44.5
600880.SH,广告包装,博瑞传播,8.0,57.0,32.5
600881.SH,水泥,亚泰集团,32.0,44.0,38.0
600882.SH,乳制品,妙可蓝多,8.0,55.0,31.5
600883.SH,水泥,博闻科技,8.0,46.0,27.0
600884.SH,电气设备,杉杉股份,24.0,45.0,34.5
600885.SH,电气设备,宏发股份,16.0,67.0,41.5
600886.SH,水力发电,国投电力,24.0,64.0,44.0
600887.SH,乳制品,伊利股份,24.0,69.0,46.5
600888.SH,铝,新疆众和,60.0,58.0,59.0
600889.SH,化纤,南京化纤,8.0,47.0,27.5
600890.SH,区域地产,*ST中房,8.0,68.0,38.0
600892.SH,影视音像,大晟文化,8.0,52.0,30.0
600893.SH,航空,航发动力,24.0,59.0,41.5
600894.SH,运输设备,广日股份,32.0,54.0,43.0
600895.SH,园区开发,张江高科,8.0,57.0,32.5
600896.SH,生物制药,*ST海医,32.0,42.0,37.0
600897.SH,机场,厦门空港,32.0,61.0,46.5
600898.SH,通信设备,ST美讯,24.0,48.0,36.0
600900.SH,水力发电,长江电力,8.0,63.0,35.5
600901.SH,多元金融,江苏租赁,24.0,68.0,46.0
600903.SH,供气供热,贵州燃气,16.0,51.0,33.5
600905.SH,新型电力,三峡能源,8.0,52.0,30.0
600906.SH,证券,财达证券,8.0,42.0,25.0
600908.SH,银行,无锡银行,40.0,60.0,50.0
600909.SH,证券,华安证券,16.0,56.0,36.0
600916.SH,黄金,中国黄金,32.0,64.0,48.0
600917.SH,供气供热,重庆燃气,24.0,72.0,48.0
600918.SH,证券,中泰证券,24.0,52.0,38.0
600919.SH,银行,江苏银行,32.0,46.0,39.0
600926.SH,银行,杭州银行,8.0,52.0,30.0
600927.SH,多元金融,永安期货,32.0,79.0,55.5
600928.SH,银行,西安银行,8.0,64.0,36.0
600929.SH,食品,雪天盐业,24.0,55.0,39.5
600933.SH,汽车配件,爱柯迪,16.0,61.0,38.5
600935.SH,化工原料,华塑股份,16.0,69.0,42.5
600936.SH,影视音像,广西广电,32.0,53.0,42.5
600939.SH,建筑工程,重庆建工,40.0,56.0,48.0
600941.SH,电信运营,中国移动,0.0,46.0,23.0
600955.SH,化工原料,维远股份,24.0,67.0,45.5
600956.SH,供气供热,新天绿能,8.0,55.0,31.5
600958.SH,证券,东方证券,32.0,68.0,50.0
600959.SH,影视音像,江苏有线,32.0,65.0,48.5
600960.SH,汽车配件,渤海汽车,40.0,59.0,49.5
600961.SH,铅锌,株冶集团,32.0,61.0,46.5
600962.SH,软饮料,国投中鲁,24.0,41.0,32.5
